Data;11 - Taxa de juros - Selic - % a.d.;Selic Anualizada
23/12/2024;0,045513; 0,1225 
24/12/2024;0,045513; 0,1225 
26/12/2024;0,045513; 0,1225 
27/12/2024;0,045513; 0,1225 
30/12/2024;0,045513; 0,1225 
31/12/2024;0,045513; 0,1225 
02/01/2025;0,045513; 0,1225 
03/01/2025;0,045513; 0,1225 
06/01/2025;0,045513; 0,1225 
07/01/2025;0,045513; 0,1225 
08/01/2025;0,045513; 0,1225 
09/01/2025;0,045513; 0,1225 
10/01/2025;0,045513; 0,1225 
13/01/2025;0,045513; 0,1225 
14/01/2025;0,045513; 0,1225 
15/01/2025;0,045513; 0,1225 
16/01/2025;0,045513; 0,1225 
17/01/2025;0,045513; 0,1225 
20/01/2025;0,045513; 0,1225 
21/01/2025;0,045513; 0,1225 
22/01/2025;0,045513; 0,1225 
23/01/2025;0,045513; 0,1225 
24/01/2025;0,045513; 0,1225 
27/01/2025;0,045513; 0,1225 
28/01/2025;0,045513; 0,1225 
29/01/2025;0,045513; 0,1225 
30/01/2025;0,049037; 0,1325 
31/01/2025;0,049037; 0,1325 
03/02/2025;0,049037; 0,1325 
04/02/2025;0,049037; 0,1325 
05/02/2025;0,049037; 0,1325 
06/02/2025;0,049037; 0,1325 
07/02/2025;0,049037; 0,1325 
10/02/2025;0,049037; 0,1325 
11/02/2025;0,049037; 0,1325 
12/02/2025;0,049037; 0,1325 
13/02/2025;0,049037; 0,1325 
14/02/2025;0,049037; 0,1325 
17/02/2025;0,049037; 0,1325 
18/02/2025;0,049037; 0,1325 
19/02/2025;0,049037; 0,1325 
20/02/2025;0,049037; 0,1325 
21/02/2025;0,049037; 0,1325 
24/02/2025;0,049037; 0,1325 
25/02/2025;0,049037; 0,1325 
26/02/2025;0,049037; 0,1325 
27/02/2025;0,049037; 0,1325 
28/02/2025;0,049037; 0,1325 
05/03/2025;0,049037; 0,1325 
06/03/2025;0,049037; 0,1325 
07/03/2025;0,049037; 0,1325 
10/03/2025;0,049037; 0,1325 
11/03/2025;0,049037; 0,1325 
12/03/2025;0,049037; 0,1325 
13/03/2025;0,049037; 0,1325 
14/03/2025;0,049037; 0,1325 
17/03/2025;0,049037; 0,1325 
18/03/2025;0,049037; 0,1325 
19/03/2025;0,049037; 0,1325 
20/03/2025;0,052531; 0,1425 
21/03/2025;0,052531; 0,1425 
24/03/2025;0,052531; 0,1425 
25/03/2025;0,052531; 0,1425 
26/03/2025;0,052531; 0,1425 
27/03/2025;0,052531; 0,1425 
28/03/2025;0,052531; 0,1425 
31/03/2025;0,052531; 0,1425 
01/04/2025;0,052531; 0,1425 
02/04/2025;0,052531; 0,1425 
03/04/2025;0,052531; 0,1425 
04/04/2025;0,052531; 0,1425 
07/04/2025;0,052531; 0,1425 
08/04/2025;0,052531; 0,1425 
09/04/2025;0,052531; 0,1425 
10/04/2025;0,052531; 0,1425 
11/04/2025;0,052531; 0,1425 
14/04/2025;0,052531; 0,1425 
15/04/2025;0,052531; 0,1425 
16/04/2025;0,052531; 0,1425 
17/04/2025;0,052531; 0,1425 
22/04/2025;0,052531; 0,1425 
23/04/2025;0,052531; 0,1425 
24/04/2025;0,052531; 0,1425 
25/04/2025;0,052531; 0,1425 
28/04/2025;0,052531; 0,1425 
29/04/2025;0,052531; 0,1425 
30/04/2025;0,052531; 0,1425 
02/05/2025;0,052531; 0,1425 
05/05/2025;0,052531; 0,1425 
06/05/2025;0,052531; 0,1425 
07/05/2025;0,052531; 0,1425 
08/05/2025;0,054266; 0,1475 
09/05/2025;0,054266; 0,1475 
12/05/2025;0,054266; 0,1475 
13/05/2025;0,054266; 0,1475 
14/05/2025;0,054266; 0,1475 
15/05/2025;0,054266; 0,1475 
16/05/2025;0,054266; 0,1475 
;;
